domain,n_posts,total_engagement,avg_engagement,median_engagement
www.saydel.k12.ia.us,203,2661,13.108374384236454,10.0
www.dillerodell.org,199,2659,13.361809045226131,9.0
cornerstoneacad.org,398,2658,6.678391959798995,5.0
www.montoursville.k12.pa.us,206,2657,12.898058252427184,5.0
www.harrisburgdistrict41-2.org,202,2653,13.133663366336634,6.0
www.presidioschool.com,198,2653,13.3989898989899,10.0
www.nusd.k12.az.us,87,2650,30.45977011494253,16.0
www.iroquois.k12.sd.us,202,2650,13.118811881188119,5.0
www.lammersvilleschooldistrict.net,198,2648,13.373737373737374,9.0
www.cypsd.org,198,2647,13.368686868686869,11.0
www.bvschools.org,199,2647,13.301507537688442,8.0
www.beaconacademy.com,198,2642,13.343434343434344,7.0
www.plusd.org,201,2635,13.109452736318408,8.0
www.gardiner.org,199,2634,13.236180904522612,7.0
www.ruskisd.net,223,2632,11.802690582959642,7.0
www.monroe.k12.or.us,242,2631,10.87190082644628,7.0
www.tuscumbialions.k12.mo.us,508,2631,5.179133858267717,2.0
www.wlcsd.org,38,2628,69.15789473684211,34.5
www.lakeport.k12.ca.us,207,2627,12.690821256038648,8.0
incitoschools.org,198,2626,13.262626262626263,11.0
www.britton.k12.sd.us,198,2623,13.247474747474747,6.0
www.le-win.net,200,2623,13.115,4.0
www.santeesd.net,201,2622,13.044776119402986,4.0
www.jacksoncountygov.com,204,2620,12.843137254901961,5.0
www.peake.k12.oh.us,199,2620,13.165829145728644,6.0
bricolagenola.org,198,2617,13.217171717171718,10.0
www.hettinger.k12.nd.us,199,2614,13.135678391959798,4.0
www.usd409.net,198,2614,13.202020202020202,5.0
www.essex.k12.ia.us,205,2613,12.746341463414634,9.0
www.heritageacademyaz.com,198,2605,13.156565656565656,9.0
www.riversidenews.webs.com,398,2605,6.545226130653266,2.0
www.dist76.org,198,2604,13.151515151515152,9.0
www.welltonschool.org,199,2601,13.07035175879397,11.0
www.valleystreamdistrict24.org,198,2601,13.136363636363637,9.0
www.gcasd.org,124,2600,20.967741935483872,8.5
www.pvusd.net,398,2600,6.532663316582915,4.0
www.rochesterdiscovery.com,398,2597,6.525125628140704,5.0
www.puhsd.k12.ca.us,214,2595,12.126168224299066,8.0
www.nobleps.com,570,2595,4.552631578947368,2.0
shelleyschools.sd60.k12.id.us,198,2595,13.106060606060606,7.0
www.usd107.org,209,2593,12.4066985645933,4.0
www.svusd.k12.ca.us,200,2591,12.955,9.0
ccsd.com,216,2590,11.99074074074074,6.5
www.teaneckschools.org,199,2590,13.015075376884422,8.0
www.prairiehome.k12.mo.us,198,2588,13.070707070707071,5.5
www.sharoncenterschool.org,398,2578,6.477386934673367,4.0
northvalleyacademy.org,198,2578,13.02020202020202,10.0
www.jsusd.org,398,2577,6.474874371859296,4.0
www.cwschools.org,198,2570,12.97979797979798,7.0
www.rsu67.org,198,2567,12.964646464646465,7.0
www.rpsd.org,198,2566,12.95959595959596,5.5
www.northkingstown.org,398,2563,6.439698492462312,2.0
www.mascenic.org,198,2563,12.944444444444445,6.0
www.greatriverschool.org,199,2561,12.869346733668342,8.0
www.usd403.org,204,2561,12.553921568627452,6.5
www.brookings.k12.or.us,415,2558,6.163855421686747,4.0
www.carsoncity.k12.mi.us,235,2554,10.86808510638298,7.0
www.florence4.k12.sc.us,198,2553,12.893939393939394,8.0
www.bluffviewmontessori.org,214,2553,11.929906542056075,6.0
www.charterschoolsusa.com,398,2550,6.407035175879397,4.0
www.ccsdre1.org,198,2549,12.873737373737374,9.5
www.sau85.org,199,2548,12.804020100502512,7.0
www.abqse.org,202,2548,12.613861386138614,9.5
www.hampdencharter.org,198,2547,12.863636363636363,8.0
www.busd.org,398,2547,6.399497487437186,4.0
www.glasgow.kyschools.us,198,2539,12.823232323232324,5.0
www.yksd.com,198,2536,12.808080808080808,7.0
www.weld8.org,202,2532,12.534653465346535,7.0
www.peachcounty.net,204,2529,12.397058823529411,8.5
www.afiakc.org,200,2528,12.64,9.0
www.tollesonschools.org,198,2528,12.767676767676768,7.0
www.raschools.com,313,2522,8.057507987220447,7.0
www.greatoakslegacy.org,200,2521,12.605,5.0
www.naturallygrownkids.org,202,2521,12.48019801980198,11.0
www.paynesvilleschools.com,198,2520,12.727272727272727,6.0
www.kpsdschools.org,398,2515,6.319095477386934,2.0
www.fuesd.org,200,2510,12.55,10.0
www.ops125.net,198,2510,12.676767676767676,7.5
www.mcasd.net,168,2507,14.922619047619047,9.0
moffatsd.org,208,2507,12.052884615384615,5.5
www.endeavorhall.org,399,2505,6.2781954887218046,4.0
www.bv340.org,262,2503,9.553435114503817,3.0
imagineprepcoolidge.com,200,2499,12.495,8.0
jpaultayloracademy.org,202,2499,12.371287128712872,10.0
www.greenville.k12.ny.us,199,2497,12.547738693467336,2.0
www.learncharter.org,211,2497,11.834123222748815,8.0
www.wilmette39.org,203,2495,12.29064039408867,8.0
western.teamcfa.school,198,2495,12.6010101010101,10.0
www.legacyprep.org,398,2490,6.256281407035176,4.0
www.jimned.esc14.net,118,2487,21.076271186440678,12.0
www.osbornwildcats.org,206,2487,12.072815533980583,6.0
www.lincoln-academy.org,398,2482,6.236180904522613,2.0
www.imaginebellcanyon.org,199,2481,12.467336683417086,9.0
www.calibreacademy.com,198,2481,12.530303030303031,9.0
www.cneschools.org,198,2476,12.505050505050505,6.0
www.wajcs.org,198,2471,12.47979797979798,4.0
www.zanetrace.org,198,2471,12.47979797979798,4.0
tmesnm.com,198,2470,12.474747474747474,9.0
www.stcoletta.org,198,2467,12.45959595959596,9.0
www.manoogian.org,58,2467,42.53448275862069,9.0
taylor.heritageacademies.com,198,2462,12.434343434343434,5.0
www.unionbeachschools.org,198,2462,12.434343434343434,7.0
myiusd.net,198,2462,12.434343434343434,10.0
www.granite.k12.ok.us,228,2460,10.789473684210526,6.0
www.nadaburgsd.org,201,2458,12.228855721393035,8.0
www.weymouthschools.org,198,2456,12.404040404040405,3.0
cpsbla.org,204,2454,12.029411764705882,7.0
lumineducation.org,404,2451,6.066831683168317,4.0
www.poyenschool.com,202,2448,12.118811881188119,8.0
www.centerville.k12.sd.us,204,2448,12.0,3.0
www.wl.k12.in.us,198,2447,12.358585858585858,8.0
www.corunna.k12.mi.us,198,2446,12.353535353535353,4.0
www.danville.k12.pa.us,213,2445,11.47887323943662,7.0
www.hebron.k12.ct.us,116,2443,21.060344827586206,10.0
estancia.com,398,2442,6.135678391959799,5.0
waldenschool.us,192,2439,12.703125,6.0
www.alaschools.org,208,2437,11.716346153846153,4.0
www.esd20.org,198,2436,12.303030303030303,8.0
www.lz95.org,198,2434,12.292929292929292,5.0
csalcharterschools.org,398,2433,6.113065326633166,4.0
www.usd474.org,198,2427,12.257575757575758,8.0
www.amanda.k12.oh.us,398,2422,6.085427135678392,2.0
www.wmtps.org,198,2420,12.222222222222221,5.0
www.argosycollegiate.org,200,2418,12.09,10.0
ctaschool.com,250,2417,9.668,7.0
www.csd13.org,212,2417,11.400943396226415,6.0
menno.k12.sd.us,198,2413,12.186868686868687,5.0
www.keota.k12.ia.us,201,2410,11.990049751243781,5.0
www.hopesdk6.org,198,2410,12.171717171717171,10.0
www.prodeoacademy.org,200,2410,12.05,6.0
baker.k12.mt.us,164,2403,14.652439024390244,7.5
www.dsatulsa.org,215,2403,11.17674418604651,8.0
echs.desu.edu,198,2403,12.136363636363637,8.0
www.alicecostello.com,198,2402,12.131313131313131,10.0
www.2cj.com,507,2400,4.733727810650888,2.0
www.southpointeelem.com,398,2399,6.027638190954774,4.0
www.powerslake.k12.nd.us,203,2396,11.80295566502463,2.0
kenesawschools.org,202,2395,11.856435643564357,6.0
www.greatexpectationsschool.com,198,2394,12.090909090909092,10.0
www.mountainvilleacademy.org,399,2390,5.989974937343359,4.0
www.ansleynebraska.org,191,2384,12.481675392670157,10.0
www.wiltonpublicschool.org,198,2383,12.035353535353535,8.0
www.medwayms.org,178,2381,13.376404494382022,8.0
www.twiggs.k12.ga.us,204,2381,11.67156862745098,6.0
www.newarkcsd.org,198,2381,12.025252525252526,3.0
lonokeschools.org,98,2378,24.26530612244898,14.5
www.ssd11.org,206,2375,11.529126213592233,6.0
www.mvschool.org,201,2371,11.796019900497512,4.0
www.liberty.k12.ca.us,199,2371,11.914572864321608,9.0
www.creativemindspcs.org,398,2365,5.942211055276382,5.0
www.hollandalesd.org,199,2362,11.869346733668342,7.0
www.unioncountyga.gov,226,2362,10.451327433628318,5.5
www.greaterbrunswick.org,398,2361,5.932160804020101,3.0
www.telesis-academy.org,199,2360,11.859296482412061,7.0
www.kane.k12.ut.us,401,2358,5.8802992518703245,2.0
viborg-hurley.k12.sd.us,304,2355,7.746710526315789,4.0
www.sd12.k12.il.us,198,2355,11.893939393939394,7.0
www.dudleystreetschool.org,198,2352,11.878787878787879,10.5
www.webster-schools.org,198,2351,11.873737373737374,6.5
saugus.pioneercss.org,303,2351,7.759075907590759,7.0
www.icmsokc.com,398,2350,5.9045226130653266,3.0
www.lbusd.org,198,2349,11.863636363636363,10.0
www.csschools.net,233,2349,10.081545064377682,4.0
www.aadusd.k12.ca.us,198,2347,11.853535353535353,10.0
www.linwoodschools.org,198,2344,11.83838383838384,7.0
www.kippdfw.org,398,2343,5.886934673366834,4.0
www.altarvalley.com,200,2343,11.715,9.0
www.usd413.org,200,2343,11.715,5.0
www.d103.org,201,2342,11.651741293532337,6.0
www.sau14.org,198,2342,11.828282828282829,8.0
www.williston.k12.sc.us,201,2341,11.64676616915423,7.0
www.deerparkschools.org,198,2337,11.803030303030303,7.0
www.exploris.org,204,2337,11.455882352941176,4.0
www.dist102.k12.il.us,405,2330,5.753086419753086,3.0
www.fourwinds.k12.nd.us,199,2330,11.708542713567839,4.0
www.silverschools.org,199,2327,11.693467336683417,3.0
www.elmwood322.com,198,2325,11.742424242424242,3.5
www.inwoodacademy.org,198,2325,11.742424242424242,8.5
www.elhaynes.org,198,2325,11.742424242424242,9.0
www.shsd151.org,398,2324,5.839195979899498,5.0
www.doveschools.org,205,2324,11.336585365853658,8.0
www.sesd.org,199,2319,11.653266331658292,7.0
www.hamtramck.k12.mi.us,198,2318,11.707070707070708,8.0
www.idaliaco.us,199,2317,11.64321608040201,6.0
www.pimaschools.org,222,2317,10.436936936936936,4.0
www.koshkonongschool.org,185,2315,12.513513513513514,7.0
www.afjusd.org,198,2315,11.691919191919192,8.0
rmprep.org,199,2313,11.623115577889447,8.0
www.chowchillahigh.k12.ca.us,200,2311,11.555,6.0
www.grandviewchargers.org,199,2310,11.608040201005025,6.0
www.aisdk12.org,200,2308,11.54,8.0
www.riversidehighschool.org,198,2307,11.651515151515152,10.0
www.parkcityschools.org,202,2305,11.410891089108912,8.0
www.bhusd.org,198,2305,11.641414141414142,9.0
www.queensgrantcommunityschool.org,198,2305,11.641414141414142,5.0
www.rockdale.will.k12.il.us,199,2303,11.57286432160804,8.0
www.knusd331.com,205,2298,11.209756097560975,8.0
www.dcprep.org,198,2294,11.585858585858587,9.0
www.riversideschools.org,398,2288,5.748743718592965,2.0
www.childrensaidcollegeprep.org,200,2288,11.44,10.0
www.w-usd.org,204,2288,11.215686274509803,6.0
www.troyisd.org,148,2281,15.412162162162161,11.0
www.fjuhsd.org,201,2280,11.343283582089553,7.0
www.friendshipacademy.org,201,2280,11.343283582089553,7.0
www.rimsd.k12.ca.us,199,2280,11.457286432160805,6.0
northeastmetrotech.com,199,2279,11.452261306532664,5.0
www.magdalena.k12.nm.us,214,2277,10.64018691588785,5.0
www.byroncentercharter.org,250,2277,9.108,6.5
www.maranausd.org,398,2276,5.71859296482412,3.0
www.westmonona.org,199,2275,11.4321608040201,5.0
www.oldtappanschools.org,198,2274,11.484848484848484,9.0
www.casdfalcons.org,145,2268,15.641379310344828,10.0
hastingspublicschools.org,199,2264,11.376884422110553,3.0
www.cesarchavezschool.com,200,2253,11.265,7.0
www.susq.k12.pa.us,198,2253,11.378787878787879,7.0
www.forsythpanthers.org,66,2253,34.13636363636363,23.0
www.placercoe.k12.ca.us,198,2249,11.358585858585858,9.0
www.madisonprep.org,203,2242,11.044334975369457,9.0
www.douglassacademy.net,398,2242,5.633165829145729,3.0
www.oriskanycsd.org,211,2239,10.611374407582938,3.0
www.ohva.org,398,2238,5.623115577889447,3.0
www.komarekschool.org,200,2235,11.175,5.0
www.friendlyhouse.org,198,2233,11.277777777777779,8.0
www.centerusd.org,205,2232,10.887804878048781,7.0
www.ellsworth.mntm.org,200,2231,11.155,6.0
www.kayenta.k12.az.us,135,2230,16.51851851851852,7.0
triumph.heritageacademies.com,199,2230,11.206030150753769,5.0
trentonr9.k12.mo.us,198,2227,11.247474747474747,4.0
www.kingcityschools.org,203,2226,10.96551724137931,8.0
www.bridgehampton.k12.ny.us,198,2221,11.217171717171718,9.0
www.litchfieldpublicschools.org,210,2219,10.566666666666666,7.0
idva.k12.com,398,2218,5.57286432160804,2.0
hirsch.teamcfa.school,198,2215,11.186868686868687,8.0
www.kingston.k12.ok.us,90,2213,24.58888888888889,16.0
www.gilbertartsacademy.com,398,2212,5.557788944723618,4.0
www.kippenc.org,198,2211,11.166666666666666,8.0
www.trailblazersacademy.org,183,2211,12.081967213114755,7.0
www.ulmschools.com,199,2208,11.095477386934673,9.0
www.legrand.k12.ca.us,211,2207,10.459715639810426,8.0
www.adrian.k12.or.us,143,2201,15.391608391608392,12.0
www.cliftonisd.org,398,2201,5.530150753768845,2.0
burke.cnsuschools.org,472,2200,4.661016949152542,0.0
bearcats.dadeville.k12.mo.us,200,2196,10.98,4.0
www.cantoncollegeprep.org,198,2196,11.090909090909092,6.0
www.usd344.org,212,2194,10.349056603773585,7.0
www.brusd.org,131,2191,16.72519083969466,9.0
www.whscats.org,199,2188,10.99497487437186,5.0
www.d168.org,398,2187,5.494974874371859,4.0
rbulldogs.org,205,2187,10.668292682926829,4.0
www.shastacoe.org,199,2185,10.979899497487438,6.0
www.enderlin.k12.nd.us,181,2185,12.07182320441989,7.0
www.vinelandpubliccharterschool.org,198,2181,11.015151515151516,10.0
www.scdsaz.com,198,2181,11.015151515151516,8.0
www.lakehurstschool.org,199,2180,10.954773869346734,7.0
www.district90.org,198,2176,10.98989898989899,7.5
paulofreirecharterschool.org,200,2173,10.865,7.0
www.d114.org,201,2171,10.800995024875622,7.0
www.wrh15.org,206,2165,10.509708737864077,7.5
www.rungeisd.org,398,2165,5.439698492462312,3.0
www.bannockburnschool.org,196,2161,11.025510204081632,8.0
www.granbyschoolsma.org,198,2158,10.8989898989899,4.0
www.fourcornersmontessori.com,200,2156,10.78,6.0
www.remsencsd.org,214,2151,10.051401869158878,3.0
richardsschool.k12.mo.us,200,2147,10.735,6.0
www.sutter.k12.ca.us,398,2147,5.394472361809045,1.0
www.nlcschool.org,203,2147,10.576354679802956,7.0
www.henry.k12.sd.us,202,2146,10.623762376237623,4.0
www.sbcsica.org,398,2145,5.389447236180905,4.0
www.seeforever.org,396,2140,5.404040404040404,3.0
www.united.k12.ia.us,198,2139,10.803030303030303,9.0
glasgow.k12.mt.us,426,2137,5.016431924882629,1.0
www.andescentral.k12.sd.us,201,2136,10.626865671641792,6.0
www.northstarcharter.org,200,2128,10.64,6.0
www.clymercsd.org,198,2127,10.742424242424242,2.0
www.alansonvikings.net,203,2127,10.47783251231527,5.0
www.twainharteschool.com,200,2125,10.625,6.0
www.pycsd.org,217,2125,9.7926267281106,2.0
www.generalshafter.org,197,2124,10.781725888324873,8.0
sesd-sesd-ca.schoolloop.com,198,2123,10.722222222222221,9.0
www.madisoncentralny.org,135,2123,15.725925925925926,11.0
www.ncsharlem.org,199,2122,10.663316582914574,8.0
www.bronxbetterlearning.org,199,2117,10.638190954773869,9.0
www.colheights.k12.mn.us,202,2117,10.48019801980198,5.5
grandriveracademy.org,198,2114,10.676767676767676,4.0
www.phtigers.net,198,2113,10.671717171717171,4.0
www.ysmcs.org,198,2109,10.651515151515152,5.0
www.torrington.org,199,2108,10.592964824120603,4.0
www.daytonk12.org,265,2107,7.950943396226415,5.0
news.agps.org,198,2106,10.636363636363637,6.5
www.bostongreenacademy.org,204,2106,10.323529411764707,8.0
www.harrisoncsd.org,198,2104,10.626262626262626,7.0
www.thebiomeschool.org,198,2104,10.626262626262626,8.0
www.winfreeacademy.com,398,2103,5.28391959798995,4.0
successacademysb.com,201,2102,10.457711442786069,6.0
www.tipton-academy.org,203,2097,10.330049261083744,8.0
greensboroacademy.org,200,2096,10.48,4.0
www.ravenswoodschools.org,198,2094,10.575757575757576,9.0
www.mrhs.net,198,2093,10.570707070707071,6.0
www.pousd.org,198,2093,10.570707070707071,8.0
www.jackson-center.k12.oh.us,198,2092,10.565656565656566,2.0
www.laurens-marathon.k12.ia.us,202,2088,10.336633663366337,5.0
www.ridgefield.org,198,2087,10.54040404040404,4.0
www.istemghs.org,198,2086,10.535353535353535,7.5
www.summit.k12.co.us,398,2085,5.238693467336684,3.0
www.means-gwh.org,202,2083,10.311881188118813,7.0
www.redfield.k12.sd.us,199,2083,10.467336683417086,10.0
www.shiningminds.com,203,2077,10.231527093596059,6.0
www.norwood.k12.mo.us,211,2076,9.838862559241706,6.0
www.colton.k12.or.us,227,2075,9.140969162995594,4.0
www.moberly.k12.mo.us,206,2075,10.072815533980583,7.0
www.elkhornvalleyschools.org,398,2072,5.206030150753769,1.0
www.cesvt.net,204,2072,10.156862745098039,7.0
www.tcsk12.com,166,2069,12.463855421686747,6.0
www.dunlapcusd.net,198,2067,10.43939393939394,7.0
www.collegiateacademies.org,201,2061,10.253731343283581,4.0
www.leicester.k12.ma.us,202,2059,10.193069306930694,5.0
www.wc6.org,199,2059,10.346733668341708,8.0
www.plainviewschool.org,200,2058,10.29,8.0
www.meadpublicschools.org,204,2057,10.083333333333334,5.0
forsyth.heritageacademies.com,198,2054,10.373737373737374,5.0
www.rivendellschool.org,398,2054,5.160804020100502,3.0
www.bwccs2.org,198,2052,10.363636363636363,9.0
www.hamiltonfl.com,199,2050,10.301507537688442,2.0
www.richfieldpsa.org,198,2046,10.333333333333334,7.0
www.plainviewschools.org,211,2046,9.696682464454977,6.0
www.nplainfield.org,201,2040,10.149253731343284,7.0
mvpcs.org,199,2039,10.246231155778894,8.0
www.butler53.com,199,2038,10.241206030150753,8.0
www.rsu20.org,198,2035,10.277777777777779,7.0
www.oceancityschools.org,202,2035,10.074257425742575,5.0
www.alexandriaschools.org,198,2034,10.272727272727273,7.0
www.unorth.k12.in.us,198,2032,10.262626262626263,6.0
www.lonestartx.org,318,2031,6.386792452830188,4.0
www.billings.k12.mo.us,121,2031,16.785123966942148,10.0
www.cville.kyschools.us,398,2031,5.103015075376884,0.0
www.boonecentral.org,199,2027,10.185929648241206,2.0
www.hcmsa.net,65,2027,31.184615384615384,2.0
www.odysseyschool.org,198,2025,10.227272727272727,6.0
www.redrockschools.com,198,2025,10.227272727272727,8.0
www.voyageursschool.org,198,2023,10.217171717171718,7.0
compassschool.org,203,2022,9.960591133004925,6.0
thomascountyboc.org,208,2022,9.721153846153847,6.0
www.lasd.k12.pa.us,398,2022,5.080402010050252,1.0
www.wearenorwood.org,198,2021,10.207070707070708,8.0
www.usd217.org,199,2019,10.14572864321608,7.0
www.gcs.k12.nc.us,198,2018,10.191919191919192,6.0
www.newmillenniumacademy.org,198,2016,10.181818181818182,8.0
windemerepark.heritageacademies.com,198,2016,10.181818181818182,4.0
www.odysseycharterschool.net,418,2015,4.820574162679426,2.0
www.aobihs.com,401,2011,5.014962593516209,2.0
www.mansfieldschool.com,198,2011,10.156565656565656,4.0
www.azva.org,398,2009,5.047738693467337,4.0
www.phpatriots.org,225,2009,8.928888888888888,3.0
southcanton.heritageacademies.com,198,2003,10.116161616161616,5.0
www.c-hawks.net,195,2002,10.266666666666667,4.0
rville.k12.mo.us,200,1999,9.995,7.0
www.greenhills.org,202,1997,9.886138613861386,7.0
www.ccscambridge.org,198,1996,10.080808080808081,7.5
www.wessingtonsprings.k12.sd.us,198,1995,10.075757575757576,1.0
www.atmosphereacademy.org,165,1991,12.066666666666666,10.0
www.district31.net,398,1990,5.0,3.0
www.brinkleyschools.com,398,1989,4.99748743718593,2.0
www.midland-7.net,203,1989,9.798029556650246,5.0
www.villagecharter.org,198,1989,10.045454545454545,7.5
acalincolnp.com,398,1988,4.994974874371859,3.0
www.careerpathhigh.org,403,1985,4.925558312655087,4.0
www.loramie.k12.oh.us,198,1982,10.01010101010101,4.0
www.grantschoolcougars.com,202,1981,9.806930693069306,6.0
www.tworiverscommunityschool.net,200,1975,9.875,7.0
www.ruidososchools.org,200,1973,9.865,6.0
perrylocal.org,198,1971,9.954545454545455,5.0
www.thompsonfalls.net,202,1971,9.757425742574258,6.0
www.cbanorth.org,204,1971,9.661764705882353,7.0
oroville.wednet.edu,246,1965,7.987804878048781,4.0
www.thomasedison.charter.k12.de.us,202,1962,9.712871287128714,5.0
baxley.org,176,1961,11.142045454545455,3.0
archwaycicero.org,200,1956,9.78,6.0
www.gala-prek8.org,198,1955,9.873737373737374,8.0
www.allenbowden.k12.ok.us,205,1950,9.512195121951219,7.0
www.wilkes.k12.ga.us,155,1950,12.580645161290322,6.0
eaglesnestflint.org,293,1949,6.651877133105802,4.0
www.ausohio.com,400,1946,4.865,3.0
www.island.k12.ca.us,198,1939,9.792929292929292,7.0
www.bostonrenaissance.org,200,1937,9.685,7.0
www.mvwsd.org,199,1935,9.72361809045226,6.0
www.district8nd.com,201,1935,9.626865671641792,5.0
www.crutchoesd.org,199,1934,9.71859296482412,7.0
www.mingusunion.com,214,1931,9.023364485981308,6.5
wa.greendot.org,403,1927,4.781637717121588,3.0
chestercharterschoolforthearts.org,122,1927,15.795081967213115,7.5
www.bokosheschool.org,198,1925,9.722222222222221,5.0
lpatucson.org,198,1921,9.702020202020202,7.0
www.paladincareertech.com,198,1915,9.671717171717171,6.5
www.inspireacademytx.com,404,1914,4.737623762376238,3.0
www.bridgespcs.org,199,1914,9.618090452261306,8.0
www.fpsd91.org,198,1913,9.66161616161616,7.0
bachs.us,257,1913,7.443579766536965,4.0
www.communityroots.org,139,1907,13.719424460431656,9.0
iberiaparishgovernment.com,398,1906,4.788944723618091,3.0
www.woodlandparkacademy.org,198,1905,9.621212121212121,4.0
www.senseindy.org,198,1903,9.61111111111111,4.0
www.walnutspringsisd.net,354,1903,5.375706214689266,4.0
www.concrete.k12.wa.us,624,1902,3.048076923076923,1.0
www.wcsnc.org,201,1899,9.447761194029852,5.0
www.usd397.com,199,1896,9.527638190954773,4.0
casaacademy.org,198,1892,9.555555555555555,8.0
www.chebschools.org,300,1890,6.3,3.0
www.hopkintonschools.org,199,1887,9.482412060301508,5.0
www.riverbank.k12.ca.us,198,1886,9.525252525252526,4.0
www.asd4.org,195,1885,9.666666666666666,5.0
www.compasshighschool.com,198,1885,9.52020202020202,7.0
www.rhodesschool.org,399,1880,4.711779448621554,3.0
www.swdubois.k12.in.us,221,1878,8.497737556561086,2.0
www.d121.org,68,1874,27.558823529411764,13.0
www.montpelier.k12.oh.us,198,1868,9.434343434343434,6.0
www.tuttleschools.info,87,1866,21.448275862068964,12.0
www.usd386.net,211,1865,8.838862559241706,5.0
www.jpsk12.org,400,1865,4.6625,2.0
www.lexingtonisd.net,399,1864,4.671679197994988,1.0
columbushumanitiesata.org,198,1863,9.409090909090908,8.0
www.moravia.k12.ia.us,134,1863,13.902985074626866,8.0
www.ely.k12.mn.us,122,1861,15.254098360655737,11.0
www.themetroschool.org,199,1861,9.35175879396985,7.0
www.bunceton.k12.mo.us,198,1858,9.383838383838384,6.0
www.hollingworthschool.com,398,1858,4.668341708542713,4.0
www.ajoschools.org,198,1857,9.378787878787879,7.0
www.mpesd.org,202,1856,9.188118811881187,7.0
www.oakparkschools.org,202,1856,9.188118811881187,4.0
www.vcpusd.k12.ca.us,203,1854,9.133004926108374,6.0
cranfordschools.org,198,1854,9.363636363636363,4.0
www.vidacharterschool.com,201,1854,9.223880597014926,6.0
www.cityview-isd.net,152,1847,12.151315789473685,8.0
www.challengerbasic.com,198,1847,9.328282828282829,8.0
thewcaa.org,198,1846,9.323232323232324,6.0
www.iberia.k12.mo.us,204,1846,9.049019607843137,3.0
www.nettletonschools.com,200,1844,9.22,4.0
www.pennfield.net,153,1840,12.026143790849673,4.0
www.ambercharter.org,198,1840,9.292929292929292,8.0
www.ccsp.org,198,1840,9.292929292929292,7.0
www.psharvard.org,126,1839,14.595238095238095,10.5
www.hampton29.com,204,1836,9.0,4.0
www.wpsd.us,211,1834,8.691943127962086,3.0
www.wusd13.org,423,1831,4.328605200945627,2.0
www.lakeofthewoodsschool.org,199,1826,9.175879396984925,7.0
www.imbler.k12.or.us,149,1826,12.25503355704698,9.0
knapp.heritageacademies.com,198,1825,9.217171717171718,5.0
www.usd309ks.org,208,1823,8.764423076923077,4.5
www.hartshorne.k12.ok.us,202,1822,9.01980198019802,5.0
foundationacad.org,198,1822,9.202020202020202,7.0
www.trf.k12.mn.us,198,1818,9.181818181818182,4.0
42charterschool.org,199,1817,9.130653266331658,8.0
www.nmcusd.org,203,1816,8.945812807881774,5.0
www.whitesulphur.k12.mt.us,202,1814,8.98019801980198,2.0
www.coventryri.org,350,1814,5.182857142857143,2.0
www.tyrrell.k12.nc.us,202,1813,8.975247524752476,4.0
www.mr238.org,208,1811,8.70673076923077,4.0
www.easternyork.com,398,1810,4.547738693467337,1.0
www.fowlerschools.net,201,1809,9.0,4.0
www.sccs.santacruz.k12.ca.us,398,1808,4.542713567839196,3.0
tyrone@tyrone.k12.ok.us,114,1806,15.842105263157896,11.0
www.averyschools.net,204,1805,8.848039215686274,5.0
www.slcusd.org,201,1804,8.975124378109452,5.0
bhuhsd-ca.schoolloop.com,248,1804,7.274193548387097,2.0
www.corbett.k12.or.us,398,1803,4.530150753768845,2.0
www.lenoircityschools.com,398,1802,4.527638190954774,2.0
greenville.k12.ok.us,200,1799,8.995,6.0
www.district41.org,198,1799,9.085858585858587,4.5
www.bacsk8.org,161,1798,11.167701863354038,5.0
eaglecrest.heritageacademies.com,275,1797,6.534545454545454,2.0
www.ombudsman.com,199,1793,9.010050251256281,6.0
www.s-tama.k12.ia.us,215,1790,8.325581395348838,4.0
www.augustaschools.org,180,1789,9.938888888888888,4.0
vlacs.org,398,1788,4.492462311557789,3.0
globaltech.geeacademies.net,201,1778,8.845771144278608,5.0
mauhs.svsu.org,215,1775,8.255813953488373,4.0
www.ballardr2.net,200,1770,8.85,5.0
www.yazoocity.k12.ms.us,207,1770,8.55072463768116,4.0
www.richlandsd.com,198,1769,8.934343434343434,6.0
www.harpswellcoastalacademy.org,198,1766,8.919191919191919,7.0
www.scmsastem.com,198,1765,8.914141414141413,6.0
www.hcsd.k12.ca.us,201,1765,8.781094527363184,7.0
www.miamiusd40.org,198,1764,8.909090909090908,5.0
www.arva.org,398,1764,4.432160804020101,3.0
capdaucharter.org,199,1762,8.85427135678392,3.0
www.rich227.org,199,1755,8.819095477386934,4.0
www.elcosd.org,52,1754,33.73076923076923,15.5
www.lcmschools.org,198,1753,8.853535353535353,6.0
fortis.heritageacademies.com,198,1751,8.843434343434344,7.0
www.rochester3a.net,127,1751,13.78740157480315,6.0
www.rhamhs.reg8.k12.ct.us,198,1750,8.83838383838384,3.5
www.sevenoaksclassical.org,206,1747,8.480582524271844,6.0
www.montebello.k12.ca.us,167,1744,10.44311377245509,7.0
www.csd99.org,198,1743,8.803030303030303,5.0
www.cc-montessori.com,399,1742,4.365914786967418,3.0
schuyler.k12.mo.us,198,1741,8.792929292929292,4.0
www.sad27.org,199,1741,8.748743718592964,2.0
www.libertyunion.org,169,1741,10.301775147928995,7.0
www.sumel.k12.ca.us,201,1739,8.651741293532337,7.0
www.davenportk12.com,123,1738,14.130081300813009,8.0
renewschools.org,200,1737,8.685,4.0
