domain,n_posts,total_engagement,median_engagement
www.mvwsd.org,199,1935,6.0
www.ecs.k12.ny.us,199,6442,20.0
bruningdavenport.org,199,4832,12.0
www.hopkintonschools.org,199,1887,5.0
www.smusd.org,199,7776,25.0
www.usd397.com,199,1896,4.0
www.marlboro.k12.nj.us,199,5285,16.0
www.weedelementaryschool.com,199,3072,13.0
www.sescschools.net,199,3706,10.0
www.boonecentral.org,199,2027,2.0
lisboncs.schoolwires.com,199,6813,26.0
alberton.k12.mt.us,199,1551,6.0
www.alsd.k12.ca.us,199,4920,19.0
www.gloucesterschools.com,199,1510,5.0
www.ofcs.net,199,4333,12.0
www.goodhue.k12.mn.us,199,7876,15.0
www.crsd.us,199,1438,4.0
www.latrobeschool.com,199,1458,6.0
www.ibervillecharter.org,199,1118,3.0
www.fortedward.org,199,4855,15.0
echo.charter.k12.mn.us,199,1539,4.0
www.carterschool.org,199,1225,4.0
www.hbuhsd.edu,199,3629,15.0
www.hbg.saline.k12.il.us,199,2725,8.0
www.wrayschools.org,199,1555,4.0
www.evergreen.k12.oh.us,199,5112,13.0
www.benson.k12.mn.us,199,7829,24.0
scintillacharteracademy.com,199,5622,22.0
www.redlands.k12.ca.us,199,6670,22.0
www.publicprep.org,199,1594,6.0
www.farmington.k12.mn.us,199,8610,26.0
www.bridgespcs.org,199,1914,8.0
www.holbrook.k12.ma.us,199,7636,31.0
www.virginia64.com,199,3668,11.0
www.igniteindy.org,199,1257,3.0
www.anaheimelementary.org,199,6204,27.0
sage.sageintl.org,199,5828,21.0
www.newschoolsf.org,199,3593,13.0
www.smfcsd.net,199,3060,7.0
www.techabq.org,199,1337,5.0
www.linton.k12.nd.us,199,6072,15.0
southplatteschools.com,199,6275,21.0
www.hopewell-loudon.k12.oh.us,199,1163,3.0
www.nhanover.com,199,2721,10.0
www.campuscommunityschool.com,199,5748,26.0
www.bentonharborcharter.com,199,1601,5.0
www.skanschools.org,199,6726,23.0
www.kingphilip.org,199,5420,20.0
www.tmsd.net,199,4291,10.0
www.wabasha-kellogg.k12.mn.us,199,5935,22.0
ecusd7.org,199,3621,10.0
www.mt-pleasant.k12.nd.us,199,1213,3.0
www.emhcharter.org,199,3009,11.0
www.dreamschoolnyc.org,199,2773,10.0
www.aceacademycharter.org,199,1157,4.0
www.warren.k12.in.us,199,5154,14.0
www.orland135.org,199,10421,40.0
www.artspacecharter.org,199,5006,23.0
www.croftonschools.org,199,2782,6.0
www.fps.mntm.org,199,3613,10.0
www.pelhamschools.org,199,4268,11.0
www.ccsd59.org,199,6071,24.0
www.sacaeagles.com,198,1109069,2937.0
caroll.com,198,50408,130.5
www.unit5.org,198,32240,120.0
www.oconeeschools.org,198,29026,105.0
www.gilmerschools.com,198,28848,142.0
www.northcolonie.org,198,28586,113.0
www.delsearegional.us,198,22136,56.0
www.isdschools.org,198,21560,74.0
tigertown.com,198,21461,102.5
www.lexington.k12.oh.us,198,21038,92.0
www.mohawk.k12.pa.us,198,20129,68.0
www.wssd.k12.pa.us,198,19978,75.0
www.bullitt.k12.ky.us,198,19921,70.5
www.queensburyschool.org,198,19854,85.0
www.svsd.net,198,19575,66.5
www.westasd.org,198,19361,70.5
www.go2boss.com,198,19180,3.0
www.fz.k12.mo.us,198,18941,36.0
syossetschools.org,198,18751,77.5
www.ritenourschools.org,198,18419,72.5
www.ankenyschools.org,198,18371,57.5
www.adena.k12.oh.us,198,18360,41.5
www.pickens.k12.sc.us,198,18286,54.0
porta202.org,198,18199,64.0
www.gcsd9.net,198,17445,69.0
www.whbschools.org,198,17190,91.0
boe.jeff.k12.wv.us,198,16890,54.5
www.d300.org,198,16856,57.0
www.firelandsschools.org,198,16814,72.0
www.mayfieldschools.org,198,16153,60.5
www.weedsport.org,198,16105,74.5
solonschools.org,198,16067,54.0
www.sowashco.k12.mn.us,198,15590,42.5
www.rvrhs.com,198,15439,39.0
www.bptech.org,198,15199,64.0
www.slpschools.org,198,15039,51.0
www.southgateschools.com,198,14986,65.0
www.mtlsd.org,198,14790,50.0
www.frewsburgcsd.org,198,14787,54.5
www.gusd.net,198,14610,26.0
www.wuhsd.k12.ca.us,198,14543,53.0
www.wpcsd.org,198,14513,45.0
www.vallivue.org,198,14482,59.5
www.smcps.org,198,14445,33.0
www.frhsd.com,198,14435,49.5
www.euclidschools.org,198,14379,37.5
www.maysville.k12.oh.us,198,14251,46.0
www.ws.k12.ny.us,198,14100,49.5
www.pylusd.org,198,14086,54.0
www.bcsdschools.net,198,14005,40.5
www.jecsd.org,198,13999,57.5
www.mtsd.k12.nj.us,198,13993,47.0
www.eastnoble.net,198,13949,38.0
geneseoschools.org,198,13915,45.0
www.farmingdaleschools.org,198,13752,41.0
hopkinsschools.org,198,13744,47.0
www.whitehallschools.net,198,13709,47.5
www.carthagetigers.org,198,13612,44.0
www.flaglerschools.com,198,13605,43.5
www.northallegheny.org,198,13591,48.5
www.jackson.stark.k12.oh.us,198,13561,45.0
www.goshenschoolsny.org,198,13541,46.0
www.southcountry.org,198,13305,26.5
www.jpsonline.org,198,13294,49.0
www.canandaiguaschools.org,198,13240,47.5
www.dcps.dc.gov,198,13219,31.0
www.ktufsd.org,198,13171,40.5
www.munisingschools.com,198,13157,54.0
www.southallegheny.org,198,13111,36.5
www.salemschools.net,198,13109,52.0
www.amherst.k12.oh.us,198,13040,39.5
www.springboro.org,198,13031,42.0
www.tusd.org,198,12976,51.5
www.psd202.org,198,12923,41.5
www.huberheightscityschools.org,198,12918,27.0
www.lancasterschools.org,198,12835,45.0
www.ardmoreschools.org,198,12834,44.0
www.dvrhs.org,198,12766,61.5
www.bonita.k12.ca.us,198,12760,50.5
www.wbschools.org,198,12685,39.0
www.mohonasen.org,198,12526,37.5
www.franklinacademy.org,198,12469,53.0
www.williamsburg.k12.pa.us,198,12429,30.0
www.chilton.k12.al.us,198,12374,33.5
www.rtnj.org,198,12122,37.5
www.msd.k12.ny.us,198,12110,35.0
www.kpcsd.org,198,12050,45.0
www.adapss.com,198,11978,44.5
www.hpcsd.org,198,11888,47.5
www.arlingtonschools.org,198,11871,40.5
www.opschools.org,198,11858,43.5
www.bhsd228.com,198,11771,43.0
www.covington.k12.oh.us,198,11767,54.0
www.nortonschools.org,198,11753,47.0
www.asheboro.k12.nc.us,198,11673,44.0
www.beaufort.k12.nc.us,198,11667,46.5
www.ncmcs.org,198,11625,41.0
www.ebnet.org,198,11588,39.5
www.glenlakeschools.org,198,11580,60.0
www.fmschools.org,198,11533,44.5
www.marathonschools.org,198,11455,35.0
www.chatfield.k12.mn.us,198,11436,45.0
www.springlakeparkschools.org,198,11260,46.0
www.lesd.k12.az.us,198,11240,42.5
owensboro.kyschools.us,198,11203,33.0
www.eastknox.k12.oh.us,198,11137,42.0
www.smsd.us,198,10989,37.5
www.phoenixcsd.org,198,10983,44.5
www.westex.org,198,10949,44.0
www.leusd.k12.ca.us,198,10907,34.0
www.laurel.k12.de.us,198,10885,39.5
www.fedhock.com,198,10847,43.0
www.upsd.org,198,10758,40.0
www.oxfordasd.org,198,10728,39.5
www.emmustangs.org,198,10677,43.0
www.miltonsd.org,198,10620,42.5
www.proctor.k12.mn.us,198,10581,33.5
www.fortplain.org,198,10566,30.0
www.d120.org,198,10545,31.0
www.marlingtonlocal.org,198,10527,39.0
www.carteretschools.org,198,10509,48.0
www.daretolearn.org,198,10473,35.0
www.grf.k12.il.us,198,10356,42.5
www.pleasanthillschools.com,198,10312,27.0
khps.org,198,10311,34.0
www.isd622.org,198,10285,40.0
www.bloomington.k12.mn.us,198,10276,30.5
www.uaschools.org,198,10201,27.0
www.whschools.org,198,10195,38.0
youngsvilleacademy.org,198,10186,49.0
www.whancock.org,198,10185,33.5
www.hamburgschools.org,198,10167,33.0
www.catomeridian.org,198,10139,39.0
www.chichestersd.org,198,10136,28.5
www.mounties.k12.pa.us,198,10018,52.0
www.scs.k12.in.us,198,10017,29.5
www.archbold.k12.oh.us,198,9980,42.0
www.bridge-rayn.org,198,9973,27.0
www.whitehallcityschools.org,198,9954,41.0
www.lcsk12.org,198,9900,29.0
www.ccboe.org,198,9896,33.0
www.esko.k12.mn.us,198,9832,34.0
www.osceola.k12.mo.us,198,9821,38.0
www.swraiders.com,198,9813,37.0
www.mwcsk12.org,198,9808,28.0
www.lewistonschools.net,198,9652,32.0
www.bbhcsd.org,198,9635,34.5
www.glidden-ralston.k12.ia.us,198,9626,44.5
www.grantps.net,198,9622,41.0
limestone.k12.il.us,198,9592,17.0
www.nwcs.k12.in.us,198,9550,28.5
www.glenbard87.org,198,9545,28.5
www.fcschools.net,198,9462,31.0
www.ginorthwest.org,198,9434,30.5
www.frg70.org,198,9363,37.0
www.apposchooldistrict.com,198,9195,26.0
www.pobschools.org,198,9193,31.0
www.muscogee.k12.ga.us,198,9109,36.5
tps.k12.mi.us,198,9103,32.5
www.bayvillageschools.com,198,9034,32.0
www.sccs.cnyric.org,198,9013,36.5
www.goasa.org,198,8999,43.5
www.eastdbqschools.org,198,8942,29.5
www.strongnet.org,198,8909,24.0
www.minuteman.org,198,8906,34.0
lcsd1.grsc.k12.ar.us,198,8871,32.0
www.fsd79.org,198,8866,39.0
www.wpsd.net,198,8832,30.0
www.mtsinai.k12.ny.us,198,8829,34.0
www.ohschools.k12.oh.us,198,8824,38.0
www.senecafallscsd.org,198,8823,30.0
www.lex3.org,198,8806,24.0
www.pemberton.k12.nj.us,198,8750,26.5
www.cusd1.com,198,8731,29.0
www.milaca.k12.mn.us,198,8721,29.0
www.dist265.com,198,8660,25.5
www.wilson.wnyric.org,198,8513,50.0
www.milan.k12.in.us,198,8437,31.5
www.gsl.k12.mn.us,198,8349,31.0
www.bluebullets.org,198,8341,28.5
www.hsd153.org,198,8341,32.0
www.albany.k12.mn.us,198,8329,23.5
www.centralsprings.net,198,8233,27.0
www.spsd.k12.oh.us,198,8189,21.0
www.ycusd.k12.ca.us,198,8165,28.0
www.cssd.org,198,8165,19.0
www.kentschools.net,198,8139,33.0
www.tsd.k12.pa.us,198,8125,26.0
www.lexington.k12.mo.us,198,8118,30.0
www.pbsd.k12.pa.us,198,8090,29.5
westnoble.k12.in.us,198,8067,21.5
www.nburlington.com,198,8060,27.5
www.hillsboro.k12.oh.us,198,8056,29.0
www.clinton-massie.k12.oh.us,198,8011,30.5
www.fairlawnschools.org,198,7984,17.5
www.morrisschooldistrict.org,198,7974,28.5
www.agawamed.org,198,7560,29.0
www.dieterichschools.org,198,7543,23.0
www.syracusecityschools.com,198,7474,23.0
www.sussexacademy.org,198,7397,26.5
www.southhardin.k12.ia.us,198,7364,26.0
springfieldspartans.org,198,7361,26.0
www.depositcsd.org,198,7346,23.0
www.usd404.org,198,7330,25.5
www.usd352.org,198,7266,21.0
www.chathamcharter.org,198,7253,26.5
www.wayne.k12.ga.us,198,7248,16.0
www.rothsay.k12.mn.us,198,7233,29.0
www.mohavelearning.org,198,7194,27.0
www.pv362.org,198,7175,22.5
www.waltoncsd.org,198,7165,22.0
www.wynantskillufsd.org,198,7145,23.5
www.fptrojans.org,198,7129,26.0
www.chowchillaelem.k12.ca.us,198,7127,32.0
www.sau26.org,198,7118,28.0
www.swsd.k12.pa.us,198,7095,20.0
www.sheltonpublicschools.org,198,7062,24.0
www.lbeach.org,198,7051,25.0
www.norwood.k12.ma.us,198,7039,17.0
www.redfordu.k12.mi.us,198,4778,15.0
www.njsp.k12.in.us,198,4771,17.0
www.butlerboe.org,198,4763,16.5
www.wpschools.org,198,4763,14.0
www.boydcounty.org,198,4754,8.0
www.usd346.org,198,4754,13.0
www.konoctiusd.org,198,4750,13.0
www.patriotprep.com,198,4737,9.0
app.mt.gov,198,4728,17.0
www.ccsd93.com,198,4727,12.0
www.ottoeldred.org,198,4712,10.0
www.earlsboro.k12.ok.us,198,4684,15.5
www.mcusd1.net,198,4672,13.0
www.moreland.org,198,4646,17.5
www.racschool.com,198,4642,13.0
www.bighollow.us,198,4629,17.5
www.westbranch.k12.oh.us,198,4627,12.0
www.taft.k12.ca.us,198,4597,15.0
www.ballicocressey.com,198,4589,19.0
www.lewalt.k12.mn.us,198,4578,8.5
www.csh.k12.ny.us,198,4573,17.0
www.wjusd.org,198,4570,15.5
newlondon.org,198,4570,16.0
www.lew-port.com,198,4536,17.0
www.magnoliasd.org,198,4526,19.0
www.avocacsd.org,198,4520,8.0
www.roscoe.k12.ny.us,198,4507,15.0
www.wwrsd.org,198,4499,9.5
www.southernschools.org,198,4495,17.0
www.fairfield.k12.sc.us,198,4490,6.0
www.pv62.com,198,4488,21.5
www.gsaanh.org,198,4484,19.0
www.elginschools.org,198,4473,10.0
www.llcsd.net,198,4471,10.0
www.ccsd89.org,198,4461,15.0
www.norwichpublicschools.org,198,4460,14.0
www.piedmontclassical.com,198,4459,12.0
www.alcoaschools.net,198,4456,11.0
www.morriscsd.org,198,4446,13.5
www.hawthornschool.org,198,4439,16.5
www.berryessa.k12.ca.us,198,4399,10.0
www.wellsvilleschools.org,198,4394,9.0
www.mgsd70.org,198,4381,12.5
www.phcs.neric.org,198,4379,12.5
www.mpsk12.org,198,4217,11.0
www.championlocal.org,198,4196,12.0
www.bcr4.org,198,4193,15.0
www.copan.k12.ok.us,198,4181,13.0
www.gorepublicschools.org,198,4165,13.0
www.uniontwpschool.org,198,4156,16.0
www.bigvalleyschool.org,198,4138,15.0
www.woodland.k12.mo.us,198,4131,14.0
gcsd.k12.nj.us,198,4113,11.0
www.bbschl.com,198,4110,18.5
www.spectrumhighschool.org,198,4108,15.0
www.haldaneschool.org,198,4106,12.0
www.st-ansgar.k12.ia.us,198,4100,15.0
www.mdscs.org,198,4079,18.0
www.sylvan.k12.ca.us,198,4077,14.0
www.esuhsd.org,198,4066,15.0
www.pocahontas.k12.ia.us,198,4064,11.0
www.middlevillageprep.org,198,4063,20.5
www.millerplace.k12.ny.us,198,4054,12.5
www.westfieldnjk12.org,198,4035,13.0
www.stockbridgevalley.org,198,4018,16.0
www.carolinainternationalschool.org,198,4000,11.0
www.usd311.com,198,4000,13.0
www.noahwebster.org,198,3996,13.0
northsidecommunityschool.org,198,3986,7.0
usd480.net,198,3980,13.0
www.altamontschools.org,198,3944,10.0
www.bloomfield.k12.nj.us,198,3937,5.0
www.dsprings.k12.ky.us,198,3934,11.0
www.dolgeville.org,198,3924,8.5
www.hpschools.net,198,3917,16.0
www.fairview.k12.mo.us,198,3910,14.0
www.alameda.k12.ca.us,198,3900,12.0
www.district205.net,198,3893,12.5
www.hainesport.k12.nj.us,198,3891,16.0
www.madison.k12.mo.us,198,3879,9.5
www.portnet.org,198,3853,9.5
www.freeholdtwp.k12.nj.us,198,3849,11.0
www.mvla.net,198,3833,15.0
www.sleepyeyeschools.com,198,3827,5.0
www.ryeneck.k12.ny.us,198,3819,15.0
www.margaretvillecs.org,198,3539,12.0
www.sau80.org,198,3536,13.0
www.jeffersonc123.org,198,3503,10.0
www.chandlerprep.org,198,3486,11.0
www.dist159.com,198,3462,4.0
www.swcsd.org,198,3462,7.0
www.chesterufsd.org,198,3455,13.0
casagrande.legacytraditional.org,198,3455,10.0
vanguard.heritageacademies.com,198,3453,8.0
www.u304.org,198,3450,7.0
lawsoncardinals.org,198,3449,4.0
www.bradfordcsd.org,198,3441,11.0
www.sejongacademy.org,198,3430,15.0
www.gerberschool.org,198,3422,13.5
www.ecsd-fl.schoolloop.com,198,3404,10.0
www.sd13.org,198,3394,15.0
www.coneyislandprep.org,198,3387,11.0
www.cwckansascity.org,198,3357,13.5
www.washingtonyuying.org,198,3355,12.0
www.kcsd96.org,198,3353,9.0
www.myacs.org,198,3344,14.5
www.sesdweb.net,198,3331,9.0
www.mcs.k12.ny.us,198,3302,11.0
buttonwillowschool.com,198,3302,15.0
www.fmsd.org,198,3278,14.5
www.briggs.k12.ok.us,198,3271,9.0
www.lockwoodschools.org,198,3260,10.0
lowell.sabis.net,198,3241,10.0
www.rsu23.org,198,3234,15.0
www.vallejo.k12.ca.us,198,3223,11.5
www.gilpin.k12.co.us,198,3207,5.0
www.bassettusd.org,198,3207,7.0
www.rocktwp.org,198,3194,12.5
www.floralpark.k12.ny.us,198,3150,12.5
www.scoe.net,198,3137,12.0
www.franklinsquare.k12.ny.us,198,3133,12.0
www.commercetigers.net,198,3126,8.0
www.district65.net,198,3114,8.0
www.cvscs.org,198,3114,10.0
www.newell.k12.sd.us,198,3113,9.0
www.leemontessori.org,198,3104,10.0
www.lyon.kyschools.us,198,3103,11.0
www.franklinlocalschools.org,198,3092,3.0
www.theexpeditionschool.com,198,3089,12.0
www.liberty-benton.org,198,3088,10.0
www.usd205.com,198,3083,9.0
www.gusd.com,198,3074,12.0
www.presidioschool.com,198,2653,10.0
www.lammersvilleschooldistrict.net,198,2648,9.0
www.cypsd.org,198,2647,11.0
www.beaconacademy.com,198,2642,7.0
incitoschools.org,198,2626,11.0
www.britton.k12.sd.us,198,2623,6.0
bricolagenola.org,198,2617,10.0
www.usd409.net,198,2614,5.0
www.heritageacademyaz.com,198,2605,9.0
www.dist76.org,198,2604,9.0
www.valleystreamdistrict24.org,198,2601,9.0
shelleyschools.sd60.k12.id.us,198,2595,7.0
www.prairiehome.k12.mo.us,198,2588,5.5
northvalleyacademy.org,198,2578,10.0
www.cwschools.org,198,2570,7.0
www.rsu67.org,198,2567,7.0
www.rpsd.org,198,2566,5.5
www.mascenic.org,198,2563,6.0
www.florence4.k12.sc.us,198,2553,8.0
www.ccsdre1.org,198,2549,9.5
www.hampdencharter.org,198,2547,8.0
www.glasgow.kyschools.us,198,2539,5.0
www.yksd.com,198,2536,7.0
www.tollesonschools.org,198,2528,7.0
www.paynesvilleschools.com,198,2520,6.0
www.ops125.net,198,2510,7.5
western.teamcfa.school,198,2495,10.0
www.calibreacademy.com,198,2481,9.0
www.cneschools.org,198,2476,6.0
www.wajcs.org,198,2471,4.0
www.zanetrace.org,198,2471,4.0
tmesnm.com,198,2470,9.0
www.stcoletta.org,198,2467,9.0
taylor.heritageacademies.com,198,2462,5.0
www.unionbeachschools.org,198,2462,7.0
myiusd.net,198,2462,10.0
www.weymouthschools.org,198,2456,3.0
www.wl.k12.in.us,198,2447,8.0
www.corunna.k12.mi.us,198,2446,4.0
www.esd20.org,198,2436,8.0
www.lz95.org,198,2434,5.0
www.usd474.org,198,2427,8.0
www.wmtps.org,198,2420,5.0
menno.k12.sd.us,198,2413,5.0
www.hopesdk6.org,198,2410,10.0
echs.desu.edu,198,2403,8.0
www.alicecostello.com,198,2402,10.0
www.greatexpectationsschool.com,198,2394,10.0
www.wiltonpublicschool.org,198,2383,8.0
www.newarkcsd.org,198,2381,3.0
www.sd12.k12.il.us,198,2355,7.0
www.dudleystreetschool.org,198,2352,10.5
www.webster-schools.org,198,2351,6.5
www.lbusd.org,198,2349,10.0
www.aadusd.k12.ca.us,198,2347,10.0
www.linwoodschools.org,198,2344,7.0
www.sau14.org,198,2342,8.0
www.deerparkschools.org,198,2337,7.0
www.elmwood322.com,198,2325,3.5
www.inwoodacademy.org,198,2325,8.5
www.elhaynes.org,198,2325,9.0
www.hamtramck.k12.mi.us,198,2318,8.0
www.afjusd.org,198,2315,8.0
www.riversidehighschool.org,198,2307,10.0
www.bhusd.org,198,2305,9.0
www.queensgrantcommunityschool.org,198,2305,5.0
www.dcprep.org,198,2294,9.0
www.oldtappanschools.org,198,2274,9.0
www.susq.k12.pa.us,198,2253,7.0
www.placercoe.k12.ca.us,198,2249,9.0
www.friendlyhouse.org,198,2233,8.0
trentonr9.k12.mo.us,198,2227,4.0
www.bridgehampton.k12.ny.us,198,2221,9.0
hirsch.teamcfa.school,198,2215,8.0
www.kippenc.org,198,2211,8.0
www.cantoncollegeprep.org,198,2196,6.0
www.vinelandpubliccharterschool.org,198,2181,10.0
www.scdsaz.com,198,2181,8.0
www.district90.org,198,2176,7.5
www.granbyschoolsma.org,198,2158,4.0
www.united.k12.ia.us,198,2139,9.0
www.clymercsd.org,198,2127,2.0
sesd-sesd-ca.schoolloop.com,198,2123,9.0
grandriveracademy.org,198,2114,4.0
www.phtigers.net,198,2113,4.0
www.ysmcs.org,198,2109,5.0
news.agps.org,198,2106,6.5
www.harrisoncsd.org,198,2104,7.0
www.thebiomeschool.org,198,2104,8.0
www.ravenswoodschools.org,198,2094,9.0
www.mrhs.net,198,2093,6.0
www.pousd.org,198,2093,8.0
www.jackson-center.k12.oh.us,198,2092,2.0
www.ridgefield.org,198,2087,4.0
www.istemghs.org,198,2086,7.5
www.dunlapcusd.net,198,2067,7.0
imagineeastmesa.org,198,1040,4.0
www.urbanearlyedu.org,198,1025,4.0
www.gvsd.net,198,1010,3.0
www.pspdc.org,198,1005,4.0
habanscharterschool.org,198,998,4.0
www.successvlc.com,198,982,4.0
nmmediaarts.org,198,977,4.0
www.bridgetonpubliccharterschool.org,198,973,4.0
www.soqueldo.santacruz.k12.ca.us,198,957,4.0
www.nweccharter.org,198,949,3.0
jumokeacademy.org,198,942,2.0
acauni.com,198,940,1.0
www.hesd.org,198,935,3.0
flagship.heritageacademies.com,198,934,2.0
www.lisbon.k12.nh.us,198,928,3.0
www.akronprep.org,198,927,3.0
www.bfcsaz.com,198,918,4.0
winansacademy.org,198,916,3.0
www.middleburyacademy.org,198,912,4.0
cedartree-dc.org,198,893,4.0
www.pennoyerschool.org,198,889,1.0
www.springfieldschools.com,198,885,1.0
millvillepubliccharterschool.org,198,884,4.0
www.cranburyschool.org,198,865,1.0
www.town.hull.ma.us,198,863,2.0
www.norfolkpublicschools.org,198,858,1.0
www.madisoncusd12.org,198,856,1.0
researchtriangle.heritageacademies.com,198,852,1.0
www.bedminsterschool.org,198,851,3.0
www.westondetroit.com,198,843,3.0
www.preeminentcharterschool.org,198,841,2.0
www.intellischool.org,198,839,4.0
www.centennialschool.net,198,835,2.0
www.peninsulaprep.org,198,829,3.0
hvseast.com,198,829,2.0
www.balisetoyotaofwarwick.com,198,822,2.0
www.mygovs.com,198,813,2.0
www.brookwood167.org,198,799,1.0
www.noblecleveland.org,198,786,3.0
hlakc.org,198,750,3.0
linden.heritageacademies.com,198,744,2.0
www.resdonline.org,198,695,2.0
www.talladega-cs.net,198,693,2.0
ridgepark.heritageacademies.com,198,675,1.0
www.mtcps.org,198,649,2.0
northsaginaw.heritageacademies.com,198,639,1.0
www.gbtps.org,198,622,2.0
www.ndchsbrooklyn.org,198,612,2.0
washingtonglobal.org,198,607,2.0
www.acpathope.org,198,597,2.0
www.edgehighschool.org,198,589,2.0
www.soledadusd.org,198,574,1.0
www.greatoakscharter.org,198,573,2.0
akiliacademy.org,198,570,2.0
steamwarrensville.org,198,569,0.0
clevelandcollegeprep.org,198,560,1.0
www.richardton-taylor.k12.nd.us,198,552,0.0
staracademyoftoledo.com,198,542,2.0
www.cantonharbor.org,198,534,0.0
metro.heritageacademies.com,198,530,1.0
legacy.heritageacademies.com,198,525,1.0
www.mesaschool.org,198,525,2.0
timberland.heritageacademies.com,198,523,1.0
acachapel.com,198,522,2.0
www.southpointejh.com,198,520,2.0
www.upchs.org,198,518,2.0
www.brooklynscholarscharterschool.org,198,508,0.0
acancoast.com,198,492,2.0
acabroadway.com,198,460,1.0
www.brookline.k12.ma.us,198,449,0.0
new.edge4kids.org,198,439,2.0
www.tesd.net,198,433,1.0
www.crenshawcounty.schoolinsites.com,198,410,2.0
www.wayacademyflint.net,198,403,2.0
www.butteville.k12.ca.us,198,385,1.0
atlantaheightscharterschool.org,198,382,0.0
www.sagharborschools.org,198,377,0.0
www.salomek8.org,198,372,1.0
www.district96.org,198,361,1.0
www.pthsd.k12.nj.us,198,334,1.0
www.mmbethune.org,198,326,1.0
www.rivervaleschools.com,198,325,1.0
www.clarkpreparatory.org,198,304,1.0
focuslearn.org,198,295,1.0
www.ideapcs.org,198,282,1.0
hamtramck.heritageacademies.com,198,272,1.0
www.wintonprep.org,198,235,0.5
www.hffmcsd.org,198,224,0.0
www.dmusd.org,198,218,0.0
www.elwood.k12.in.us,198,200,0.0
www.southvalleyacademy.com,198,198,0.0
regentpark.heritageacademies.com,198,198,1.0
www.go2rose.com,198,194,1.0
www.greeninspirationacademy.com,198,184,0.0
warrendale.heritageacademies.com,198,173,0.0
phoenixadvantage.org,198,168,0.0
www.imaginebellaacademy.org,198,134,0.0
laurus.heritageacademies.com,198,106,0.0
www.brooklyncharter.org,198,46,0.0
www.wd7.org,198,10,0.0
www.neoshosd.org,198,24548,85.5
www.chesterfieldschools.org,198,26044,65.5
www.harlem-hs.k12.mt.us,198,5248,18.5
www.rfsd13.org,198,5227,17.5
blackduck.k12.mn.us,198,6234,27.0
www.bottineau.k12.nd.us,198,6707,17.0
www.schoollane.org,198,6661,23.5
www.losal.org,198,6231,8.0
www.tuckahoeschools.org,198,6579,24.5
www.hcpak12.org,198,5161,18.0
www.jasper.k12.al.us,198,6703,20.5
www.duxbury.k12.ma.us,198,6205,23.0
www.gowestville.org,198,6615,24.0
www.carsoncityschools.com,198,6657,19.5
ortonville.k12.mn.us,198,5117,14.0
www.hawley.k12.mn.us,198,5107,11.0
www.segsd.org,198,6417,23.0
www.webster.k12.mo.us,198,6188,12.5
www.swinkk12.net,198,5019,16.5
bradford.k12.ar.us,198,4987,13.0
www.usd471.org,198,4986,15.5
www.slvusd.org,198,4948,17.0
www.hvrsd.org,198,4944,10.0
www.jocombs.org,198,6178,23.0
www.hartselletigers.org,198,4900,18.0
www.croton-harmonschools.org,198,4882,15.5
ada.k12.mn.us,198,4863,20.0
www.tuhsd.org,198,5794,19.0
www.howard-winn.k12.ia.us,198,5785,15.0
www.mca.k12.pa.us,198,6107,18.0
www.minehillcas.org,198,5760,25.0
www.lp.k12.mn.us,198,6598,23.0
www.rushcity.k12.mn.us,198,6297,21.0
www.mvrcs.com,198,6592,26.5
www.houstonmsschools.com,198,6539,16.0
www.lightoftheworldacademy.org,198,5571,14.0
www.horizonclc.org,198,5589,17.0
www.schenckhs.org,198,5640,12.0
www.fvsd.us,198,3813,13.0
www.rsu20.org,198,2035,7.0
www.alexandriaschools.org,198,2034,7.0
www.lakefentonschools.org,198,4360,9.0
www.redrockschools.com,198,2025,8.0
www.leighcommunityschools.org,198,4359,10.5
www.wearenorwood.org,198,2021,8.0
www.eastrockawayschools.org,198,3804,14.0
www.gcs.k12.nc.us,198,2018,6.0
windemerepark.heritageacademies.com,198,2016,4.0
www.mansfieldschool.com,198,2011,4.0
www.dvschools.com,198,3035,10.0
www.barrington220.org,198,15681,40.5
www.wessingtonsprings.k12.sd.us,198,1995,1.0
www.foundationacademies.org,198,3773,13.0
www.loramie.k12.oh.us,198,1982,4.0
perrylocal.org,198,1971,5.0
www.gala-prek8.org,198,1955,8.0
www.gorockets.org,198,3758,14.0
www.propelschools.org,198,3010,11.0
casaacademy.org,198,1892,8.0
www.compasshighschool.com,198,1885,7.0
www.hertford.k12.nc.us,198,3009,9.0
cranfordschools.org,198,1854,4.0
www.swantonschools.org,198,4320,12.0
www.ambercharter.org,198,1840,8.0
www.ccsp.org,198,1840,7.0
www.fpsd91.org,198,1913,7.0
foundationacad.org,198,1822,7.0
www.wcusd.org,198,4303,14.5
www.newtonnj.org,198,3712,12.0
www.northolmstedschools.org,198,6879,20.0
www.district41.org,198,1799,4.5
www.sebeka.k12.mn.us,198,9803,34.0
www.idaschools.org,198,2961,6.0
www.lcmschools.org,198,1753,6.0
fortis.heritageacademies.com,198,1751,7.0
www.rhamhs.reg8.k12.ct.us,198,1750,3.5
www.csd99.org,198,1743,5.0
schuyler.k12.mo.us,198,1741,4.0
www.trf.k12.mn.us,198,1818,4.0
www.crockettacademy.com,198,1717,3.0
www.cyrilschools.org,198,1716,6.0
www.wlb92.org,198,2946,10.0
www.atasusd.org,198,1713,4.0
www.zmschools.us,198,8578,21.0
